kind,status,is_active,status_label,relevance_score,title,title_en,organization,supplier,amount,contract_value,budget_amount,currency,currency_code,budget_scope,cpv,special_number,publication_date,contract_date,deadline,url,query,source
tender,closed,False,Closed,45,„Софтуeрна поддръжка на портала за електронни услуги и АИС на Министерството на околната среда и водите – Централна администрация“,,МИНИСТЕРСТВО НА ОКОЛНАТА СРЕДА И ВОДИТЕ,,16380.0,,16380.0,3,BGN,Estimated value: 16 380 BGN,,00258-2022-0023,2022-06-28T14:59:53.936000+00:00,,2022-07-18T20:59:00+00:00,https://app.eop.bg/today/tenders/219149,уеб портал,quick_search
tender,closed,False,Closed,45,„Поддръжка и развитие на система за дигитализация и архив NOA“,,БЪЛГАРСКО НАЦИОНАЛНО РАДИО,,759000.0,,759000.0,3,BGN,Estimated value: 759 000 BGN,,00349-2021-0034,2021-10-20T18:06:12.743000+00:00,,2021-11-02T21:59:00+00:00,https://app.eop.bg/today/tenders/167557,дигитализация,quick_search
tender,closed,False,Closed,45,Софтурена поддръжка и развитие на функционалността на портала за електронни услуги и АИС на Министерството на околната среда и водите – Централна администрация,,МИНИСТЕРСТВО НА ОКОЛНАТА СРЕДА И ВОДИТЕ,,24150.0,,24150.0,3,BGN,Estimated value: 24 150 BGN,,00258-2021-0019,2021-07-22T17:30:36.313000+00:00,,2021-08-02T20:59:00+00:00,https://app.eop.bg/today/tenders/149657,портал,quick_search
tender,closed,False,Closed,45,Надграждане на Платформа за провеждане на тестове и Портал за работа в държавната администрация jobs.government.bg,,МИНИСТЕРСКИ СЪВЕТ,,69900.0,,69900.0,3,BGN,Estimated value: 69 900 BGN,,00270-2021-0015,2021-06-30T16:55:10.846000+00:00,,2021-07-19T20:59:00+00:00,https://app.eop.bg/today/tenders/143220,портал,quick_search
tender,closed,False,Closed,45,„Осигуряване на поддръжка на софтуерен продукт Microsoft Core Infrastructure Service Suite Datacenter 2019 - Software Assurance Package за 36 месеца за нуждите на Агенция Митници (АМ)“,,ИНФОРМАЦИОННО ОБСЛУЖВАНЕ АД,,35700.0,,35700.0,3,BGN,Estimated value: 35 700 BGN,,05948-2021-0034,2021-05-21T17:03:06.046000+00:00,,2021-05-31T20:59:00+00:00,https://app.eop.bg/today/tenders/135511,custom software,quick_search
contract,awarded,False,Awarded,44,„Подновяване на лицензи/правото на ползване на изолирана среда за анализ на зловреден код към системата за наблюдение на ОЦИС“,,"ДЪРЖАВНО ПРЕДПРИЯТИЕ ""РЪКОВОДСТВО НА ВЪЗДУШНОТО ДВИЖЕНИЕ"" ТПП",ТЕЛЕЛИНК БИЗНЕС СЪРВИСИС ЕАД,,49260.0,49260.0,1,EUR,Contract value: 49 260 EUR,48730000,00222-2026-0031,2026-09-10T09:49:19.876000+00:00,2026-08-27T21:00:00+00:00,,https://app.eop.bg/today/tenders/592798,информационна система,contracts_subject
tender,closed,False,Closed,44,"Възлагане на компютърната обработка на данните от гласуването и издаването на Бюлетин на ЦИК за резултатите, включително от машинното гласуване, от избори за президент и вицепрезидент на Република България на 25 октомври 2026 г. и при евентуален нов избор на основание чл. 342, ал. 2 от Изборния кодекс“",,ЦЕНТРАЛНА ИЗБИРАТЕЛНА КОМИСИЯ,,2516602.0,,2516602.0,1,EUR,Estimated value: 2 516 602 EUR,72300000,04312-2026-0010,2026-09-04T15:36:58.340000+00:00,,2026-09-08T17:59:59+00:00,https://app.eop.bg/today/tenders/606804,72300000,advanced_tenders_cpv
contract,awarded,False,Awarded,44,„Осигуряване на решение за управление на мрежови устройства”,,ИНФОРМАЦИОННО ОБСЛУЖВАНЕ АД,КОНТРАКС АД,,53460.0,53460.0,1,EUR,Contract value: 53 460 EUR,48000000,05948-2026-0050,2026-09-01T23:19:55+00:00,2026-08-18T21:00:00+00:00,,https://app.eop.bg/today/tenders/587526,48000000,contracts_cpv
contract,awarded,False,Awarded,44,Осигуряване на лицензи за актуализация/удължаване действието на правото на ползване и поддръжка на офис пакети,,БЪЛГАРСКА ТЕЛЕГРАФНА АГЕНЦИЯ,Ай Ти Ай Технолоджис ООД,,41257.0,41257.0,1,EUR,Contract value: 41 257 EUR,48000000,00615-2026-0013,2026-09-01T02:53:19.160000+00:00,2026-08-30T21:00:00+00:00,,https://app.eop.bg/today/tenders/601142,48000000,contracts_cpv
contract,awarded,False,Awarded,44,„Осигуряване на лицензи SAP Secure Login Service for SAP GUI за нуждите на Министерство на финансите (МФ)“,,ИНФОРМАЦИОННО ОБСЛУЖВАНЕ АД,А1 България ЕАД,,89133.72,89133.72,1,EUR,Contract value: 89 133.72 EUR,48000000,05948-2026-0054,2026-08-26T23:04:42+00:00,2026-08-20T21:00:00+00:00,,https://app.eop.bg/today/tenders/590604,48000000,contracts_cpv
tender,active,True,Active,44,"„Извънгаранционна поддръжка, включително профилактика и ремонт на компютри, периферия и друга офис техника за нуждите на ЦУ на ЮЦДП и на териториалните му поделения на територията на Област Смолян за срок от 24 месеца„",,"ТЕРИТОРИАЛНО ПОДЕЛЕНИЕ ""ДЪРЖАВНО ГОРСКО СТОПАНСТВО - ШИРОКА ЛЪКА""",,32200.0,,32200.0,1,EUR,Estimated value: 32 200 EUR,72000000,02718-2026-0136,2026-08-05T06:07:14.216000+00:00,,2026-09-25T17:59:59+00:00,https://app.eop.bg/today/tenders/596191,72000000,advanced_tenders_cpv
tender,closed,False,Closed,44,"Реконструкция и разширение на електрическа и система за автомат. управление чрез доставка, монтаж, интеграция и въвеждане в експлоатация на оборудване в Отоплителна централа „Юг“, собственост на „ЕВН България Топлофикация“ ЕАД",,ЕВН  БЪЛГАРИЯ  ТОПЛОФИКАЦИЯ ЕАД,,213518.15,,213518.15,1,EUR,Estimated value: 213 518.15 EUR,,00129-2026-0027,2026-08-05T05:18:47.330000+00:00,,2026-09-03T20:59:59+00:00,https://app.eop.bg/today/tenders/599685,интеграция на системи,quick_search
contract,awarded,False,Awarded,44,"Доставка на сървърни системи за нуждите на проект BG16RFPR002-1.014-0004 - Център за върхови постижения „Университети за наука, информатика и технологии в е-обществото“ (УНИТе)",,"СОФИЙСКИ УНИВЕРСИТЕТ ""СВ.КЛИМЕНТ ОХРИДСКИ""",ПЕРСИ ЕООД,,273794.0,273794.0,1,EUR,Contract value: 273 794 EUR,48820000,00640-2026-0027,2026-07-14T23:16:52+00:00,2026-07-12T21:00:00+00:00,,https://app.eop.bg/today/tenders/576171,интеграция на системи,contracts_subject
tender,closed,False,Closed,44,"„Извънгаранционна поддръжка, включително профилактика и ремонт на компютри, периферия и друга офис техника за нуждите на ЮЦДП и териториалните поделения, попадащи на територията на област Пловдив, за срок от 24 месеца“",,"ТЕРИТОРИАЛНО ПОДЕЛЕНИЕ ""ДЪРЖАВНО ГОРСКО СТОПАНСТВО - АСЕНОВГРАД""",,36280.0,,36280.0,1,EUR,Estimated value: 36 280 EUR,72000000,02718-2026-0110,2026-07-13T14:04:30.506000+00:00,,2026-08-03T17:59:59+00:00,https://app.eop.bg/today/tenders/591138,72000000,advanced_tenders_cpv
tender,closed,False,Closed,44,"Абонаментна поддръжка и доставка на допълнителни услуги и лицензи на приложни програмни продукти, изграждащи болничната информационна система на УМБАЛ Пловдив АД",,УНИВЕРСИТЕТСКА МНОГОПРОФИЛНА БОЛНИЦА ЗА АКТИВНО ЛЕЧЕНИЕ - ПЛОВДИВ АД,,52000.0,,52000.0,1,EUR,Estimated value: 52 000 EUR,,00877-2026-0006,2026-07-03T16:43:41.936000+00:00,,2026-07-06T20:59:59+00:00,https://app.eop.bg/today/tenders/593887,информационна система,quick_search
